name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Fuscovulum sp. YMD61	3042299	S	24	6	30	0.00000
Silicimonas algicola	1826607	S	28	7	35	0.00000
Tritonibacter mobilis	379347	S	16	13	29	0.00000
Yoonia vestfoldensis	245188	S	23	13	36	0.00000
Brevirhabdus pacifica	1267768	S	21	23	44	0.00000
Cognatishimia activa	1715691	S	21	2	23	0.00000
Polymorphum gilvum	991904	S	20	23	43	0.00000
Frigidibacter mobilis	1335048	S	17	17	34	0.00000
Rhodobaca barguzinensis	441209	S	16	2	18	0.00000
Pacificitalea manganoxidans	1411902	S	16	9	25	0.00000
Pontivivens ytuae	2789856	S	15	4	19	0.00000
Tabrizicola piscis	2494374	S	14	4	18	0.00000
Algicella marina	2683284	S	14	2	16	0.00000
Limimaricola variabilis	1492771	S	13	7	20	0.00000
Pontibrevibacter nitratireducens	2758038	S	13	6	19	0.00000
Falsirhodobacter algicola	2692330	S	12	5	17	0.00000
Qingshengfaniella alkalisoli	2599296	S	12	2	14	0.00000
Haematobacter massiliensis	195105	S	10	13	23	0.00000
Pseudorhodobacter turbinis	2500533	S	10	1	11	0.00000
Roseinatronobacter sp. S2	3035471	S	10	1	11	0.00000
Sulfitobacter sp. S190	2867022	S	18	3	21	0.00000
Sulfitobacter sp. SK011	1389004	S	16	1	17	0.00000
Sulfitobacter sp. SK012	1389005	S	13	1	14	0.00000
Sulfitobacter sp. THAF37	2587855	S	13	14	27	0.00000
Sulfitobacter sp. S223	2867023	S	11	0	11	0.00000
Sulfitobacter sp. JL08	2070369	S	10	1	11	0.00000
Sulfitobacter sp. W027	2867025	S	10	12	22	0.00000
Sulfitobacter alexandrii	1917485	S	78	92	170	0.00001
Sulfitobacter faviae	1775881	S	69	63	132	0.00001
Sulfitobacter mediterraneus	83219	S	64	28	92	0.00001
Sulfitobacter albidus	2829501	S	12	2	14	0.00000
Leisingera sp. S132	2867016	S	18	69	87	0.00001
Leisingera aquaemixtae	1396826	S	50	45	95	0.00001
Leisingera caerulea	506591	S	17	13	30	0.00000
Leisingera thetidis	2930199	S	16	10	26	0.00000
Leisingera methylohalidivorans	133924	S	12	6	18	0.00000
Salipiger sp. CCB-MM3	1792508	S	88	27	115	0.00001
Salipiger profundus	1229727	S	62	53	115	0.00001
Salipiger abyssi	1250539	S	24	23	47	0.00000
Roseovarius indicus	540747	S	54	45	99	0.00001
Roseovarius faecimaris	2494550	S	22	4	26	0.00000
Roseovarius tolerans	74031	S	16	4	20	0.00000
Roseovarius pelagicus	2980108	S	15	6	21	0.00000
Roseovarius pacificus	337701	S	10	2	12	0.00000
Ruegeria sp. YS9	2966453	S	62	15	77	0.00001
Ruegeria sp. TM1040	292414	S	15	5	20	0.00000
Ruegeria pomeroyi	89184	S	11	7	18	0.00000
Palleronia sp. THAF1	2587842	S	73	13	86	0.00001
Palleronia sp. LCG004	3079304	S	39	7	46	0.00000
Celeribacter indicus	1208324	S	47	56	103	0.00001
Celeribacter ethanolicus	1758178	S	25	16	41	0.00000
uncultured Celeribacter sp.	1303376	S	19	3	22	0.00000
Phaeobacter inhibens	221822	S	37	27	64	0.00000
Phaeobacter gallaeciensis	60890	S	20	21	41	0.00000
Jannaschia sp. GRR-S6-38	3038773	S	32	13	45	0.00000
Jannaschia sp. W003	2867012	S	28	8	36	0.00000
Jannaschia sp. M317	2867011	S	18	3	21	0.00000
Roseivivax marinus	1379903	S	39	13	52	0.00000
Roseivivax sp. THAF30	2587852	S	26	18	44	0.00000
Thalassovita sp.	1979401	S	54	9	63	0.00000
Thalassovita gelatinovora	53501	S	21	3	24	0.00000
Ketogulonicigenium robustum	92947	S	44	9	53	0.00000
Ketogulonicigenium vulgare	92945	S	23	9	32	0.00000
Mameliella alba	561184	S	56	24	80	0.00001
Pseudosulfitobacter pseudonitzschiae	1402135	S	21	13	34	0.00000
Pseudosulfitobacter sp. DSM 107133	2883100	S	21	14	35	0.00000
Octadecabacter arcticus	53946	S	17	0	17	0.00000
Octadecabacter sp. SW4	2602067	S	11	4	15	0.00000
Roseobacter ponti	1891787	S	22	2	24	0.00000
Sagittula sp. P11	2009329	S	15	36	51	0.00000
Oceanicola sp. D3	2587163	S	23	4	27	0.00000
Tateyamaria omphalii	299262	S	21	2	23	0.00000
Dinoroseobacter shibae	215813	S	18	12	30	0.00000
Ponticoccus alexandrii	1943633	S	17	6	23	0.00000
Alloyangia pacifica	311180	S	16	5	21	0.00000
Tropicibacter oceani	3058420	S	15	4	19	0.00000
Roseibacterium elongatum	159346	S	12	3	15	0.00000
Loktanella salsilacus	195913	S	11	1	12	0.00000
Thalassobacter stenotrophicus	266809	S	10	0	10	0.00000
Roseomonas haemaphysalidis	2768162	S	55	16	71	0.00001
Roseomonas fluvialis	1750527	S	49	10	59	0.00000
Roseomonas gilardii	257708	S	37	101	138	0.00001
Roseomonas sp. OT10	2897332	S	35	25	60	0.00000
Roseomonas marmotae	2768161	S	16	4	20	0.00000
Rhodovastum atsumiense	504468	S	174	31	205	0.00002
Komagataeibacter saccharivorans	265959	S	34	12	46	0.00000
Komagataeibacter nataicola	265960	S	21	14	35	0.00000
Komagataeibacter xylinus	28448	S	19	14	33	0.00000
Komagataeibacter rhaeticus	215221	S	19	8	27	0.00000
Komagataeibacter medellinensis	1177712	S	18	14	32	0.00000
Komagataeibacter oboediens	65958	S	11	7	18	0.00000
Acetobacter tropicalis	104102	S	24	47	71	0.00001
Acetobacter aceti	435	S	22	7	29	0.00000
Acetobacter vaccinii	2592655	S	20	3	23	0.00000
Acetobacter ghanensis	431306	S	17	3	20	0.00000
Acetobacter persici	1076596	S	13	1	14	0.00000
Gluconobacter oxydans	442	S	35	34	69	0.00001
Gluconobacter albidus	318683	S	10	10	20	0.00000
Acidocella sp. MX-AZ03	2697363	S	88	15	103	0.00001
Acidisoma sp. PAMC 29798	3040935	S	70	8	78	0.00001
Roseococcus microcysteis	2771361	S	63	14	77	0.00001
Novacetimonas hansenii	436	S	60	12	72	0.00001
uncultured Lichenicoccus sp.	2781901	S	58	9	67	0.00001
Pseudoroseomonas cervicalis	204525	S	54	19	73	0.00001
Asaia bogorensis	91915	S	54	8	62	0.00000
Sediminicoccus rosea	1225128	S	51	9	60	0.00000
Formicincola oecophyllae	2558361	S	48	1	49	0.00000
Lichenicola cladoniae	1484109	S	47	5	52	0.00000
Acidiphilium cryptum	524	S	12	33	45	0.00000
Swingsia samuiensis	1293412	S	26	4	30	0.00000
Acidibrevibacterium fodinaquatile	1969806	S	26	6	32	0.00000
Oecophyllibacter saccharovorans	2558360	S	23	2	25	0.00000
Granulibacter bethesdensis	364410	S	22	3	25	0.00000
Gluconacetobacter diazotrophicus	33996	S	19	4	23	0.00000
Kozakia baliensis	153496	S	12	2	14	0.00000
Azospirillum thermophilum	2202148	S	184	76	260	0.00002
Azospirillum thiophilum	528244	S	105	57	162	0.00001
Azospirillum sp. TSH100	652764	S	40	23	63	0.00000
Azospirillum sp. TSA2s	709810	S	27	24	51	0.00000
Azospirillum sp. B510	137722	S	15	7	22	0.00000
Azospirillum sp. TSH58	664962	S	12	17	29	0.00000
Azospirillum oryzae	286727	S	52	52	104	0.00001
Azospirillum argentinense	2970906	S	35	52	87	0.00001
Azospirillum brasilense	192	S	29	37	66	0.00000
Azospirillum ramasamyi	682998	S	26	19	45	0.00000
Azospirillum baldaniorum	1064539	S	19	38	57	0.00000
Azospirillum lipoferum	193	S	17	15	32	0.00000
Nitrospirillum amazonense	28077	S	129	30	159	0.00001
Skermanella mucosa	1789672	S	25	24	49	0.00000
Skermanella sp. TT6	2775420	S	23	50	73	0.00001
Indioceanicola profundi	2220096	S	31	7	38	0.00000
Niveispirillum cyanobacteriorum	1612173	S	18	6	24	0.00000
Magnetospirillum gryphiswaldense	55518	S	190	40	230	0.00002
Magnetospirillum sp. XM-1	1663591	S	41	27	68	0.00001
Rhodospirillum rubrum	1085	S	57	11	68	0.00001
Rhodospirillum centenum	34018	S	46	15	61	0.00000
Ferrovibrio terrae	2594003	S	42	10	52	0.00000
Pararhodospirillum photometricum	1084	S	13	2	15	0.00000
Defluviicoccus vanus	111831	S	10	2	12	0.00000
Magnetospira sp. QH-2	1288970	S	136	11	147	0.00001
Thalassospira sp. GO-4	2946605	S	51	5	56	0.00000
Thalassospira indica	1891279	S	28	14	42	0.00000
Thalassospira marina	2048283	S	15	1	16	0.00000
Thalassobaculum sp. OXR-137	3100173	S	85	28	113	0.00001
Nisaea acidiphila	1862145	S	63	14	77	0.00001
Elioraea tepida	2843330	S	141	26	167	0.00001
Hypericibacter terrae	2602015	S	99	27	126	0.00001
Hypericibacter adhaerens	2602016	S	32	12	44	0.00000
Paramagnetospirillum magneticum	84159	S	106	79	185	0.00001
Stella humosa	94	S	45	12	57	0.00000
Varunaivibrio sulfuroxidans	1773489	S	39	3	42	0.00000
Terasakiella sp. SH-1	2560057	S	13	0	13	0.00000
Aestuariispira ectoiniformans	2775080	S	12	1	13	0.00000
Haematospirillum jordaniae	1549855	S	11	0	11	0.00000
Brevundimonas sp. LM2	1938605	S	116	49	165	0.00001
Brevundimonas sp.	1871086	S	48	61	109	0.00001
Brevundimonas sp. M20	2591463	S	22	8	30	0.00000
Brevundimonas sp. NIBR10	3015997	S	17	5	22	0.00000
Brevundimonas sp. SGAir0440	2579977	S	17	39	56	0.00000
Brevundimonas sp. NIBR11	3015999	S	12	4	16	0.00000
Brevundimonas naejangsanensis	588932	S	48	84	132	0.00001
Brevundimonas mediterranea	74329	S	19	16	35	0.00000
Brevundimonas nasdae	172043	S	19	25	44	0.00000
uncultured Brevundimonas sp.	213418	S	12	29	41	0.00000
Caulobacter sp. NIBR1757	3016000	S	75	27	102	0.00001
Caulobacter sp. S6	2823693	S	42	12	54	0.00000
Caulobacter sp. FWC26	69665	S	31	29	60	0.00000
Caulobacter flavus	1679497	S	89	56	145	0.00001
Caulobacter henricii	69395	S	55	24	79	0.00001
Caulobacter rhizosphaerae	2010972	S	54	35	89	0.00001
Caulobacter segnis	88688	S	42	28	70	0.00001
Caulobacter vibrioides	155892	S	37	34	71	0.00001
Asticcacaulis excentricus	78587	S	81	13	94	0.00001
Asticcacaulis sp. ZE23SCel15	3059027	S	29	3	32	0.00000
Asticcacaulis sp. AND118	2840468	S	15	4	19	0.00000
Phenylobacterium sp. LH3H17	2903901	S	19	26	45	0.00000
Phenylobacterium sp. NIBR 498073	3015177	S	16	27	43	0.00000
Phenylobacterium zucineum	284016	S	25	16	41	0.00000
Phenylobacterium parvum	2201350	S	16	5	21	0.00000
Terricaulis silvestris	2686094	S	20	3	23	0.00000
Wolbachia endosymbiont (group A) of Epistrophe grossularia	2954008	S	28	25	53	0.00000
Ehrlichia canis	944	S	23	0	23	0.00000
Candidatus Midichloria mitochondrii	234827	S	17	0	17	0.00000
Rickettsiales endosymbiont of Stachyamoeba lipophora	2486578	S	15	0	15	0.00000
Luteithermobacter gelatinilyticus	2582913	S	87	6	93	0.00001
Emcibacter sp.	1979954	S	40	3	43	0.00000
Pseudemcibacter aquimaris	2857064	S	21	0	21	0.00000
Paremcibacter congregatus	2043170	S	11	0	11	0.00000
uncultured Hyphomonas sp.	225298	S	62	10	72	0.00001
Hyphomonas sp.	87	S	24	13	37	0.00000
Maricaulis maris	74318	S	55	12	67	0.00001
Marinicauda algicola	2029849	S	26	17	43	0.00000
Parvularcula sp. IMCC14364	3067902	S	49	2	51	0.00000
Parvularcula bermudensis	208216	S	11	5	16	0.00000
Aquisalinus flavus	1526572	S	25	5	30	0.00000
Sneathiella aquimaris	2599305	S	40	2	42	0.00000
Sneathiella marina	2950108	S	39	1	40	0.00000
Tistrella mobilis	171437	S	45	13	58	0.00000
Gimibacter soli	3024400	S	18	2	20	0.00000
Acidithiobacillus caldus	33059	S	53	22	75	0.00001
Acidithiobacillus ferriphilus	1689834	S	10	15	25	0.00000
Mariprofundus ferrinatatus	1921087	S	41	1	42	0.00000
Hydrogenophilus thermoluteolus	297	S	15	0	15	0.00000
Desulfovibrio fairfieldensis	44742	S	1903	180	2083	0.00016
Desulfovibrio piger	901	S	1568	241	1809	0.00014
Desulfovibrio desulfuricans	876	S	290	43	333	0.00003
Desulfovibrio mangrovi	2976983	S	199	38	237	0.00002
Desulfovibrio sp. G11	631220	S	195	117	312	0.00002
Desulfovibrio subterraneus	2718620	S	123	20	143	0.00001
Desulfovibrio ferrophilus	241368	S	49	3	52	0.00000
Candidatus Desulfovibrio trichonymphae	1725232	S	28	1	29	0.00000
uncultured Pseudodesulfovibrio sp.	2035858	S	188	92	280	0.00002
Pseudodesulfovibrio portus	231439	S	140	56	196	0.00001
Pseudodesulfovibrio tunisiensis	463192	S	125	17	142	0.00001
Pseudodesulfovibrio mercurii	641491	S	109	75	184	0.00001
Pseudodesulfovibrio indicus	1716143	S	68	44	112	0.00001
Pseudodesulfovibrio cashew	2678688	S	63	20	83	0.00001
Pseudodesulfovibrio profundus	57320	S	49	36	85	0.00001
Pseudodesulfovibrio aespoeensis	182210	S	46	29	75	0.00001
Pseudodesulfovibrio nedwellii	2973072	S	32	38	70	0.00001
Pseudodesulfovibrio thermohalotolerans	2880651	S	24	28	52	0.00000
Pseudodesulfovibrio sp. zrk46	2725288	S	17	2	19	0.00000
Pseudodesulfovibrio sediminis	2810563	S	12	1	13	0.00000
Nitratidesulfovibrio vulgaris	881	S	214	55	269	0.00002
Nitratidesulfovibrio liaohensis	2604158	S	170	40	210	0.00002
Solidesulfovibrio carbinoliphilus	345370	S	127	20	147	0.00001
Solidesulfovibrio magneticus	184917	S	94	45	139	0.00001
Solidesulfovibrio carbinolicus	296842	S	20	11	31	0.00000
Oceanidesulfovibrio marinus	370038	S	279	29	308	0.00002
Maridesulfovibrio sp.	2795000	S	180	26	206	0.00002
Maridesulfovibrio salexigens	880	S	16	6	22	0.00000
Desulfolutivibrio sulfodismutans	63561	S	73	29	102	0.00001
Desulfolutivibrio sulfoxidireducens	2773299	S	58	24	82	0.00001
Salidesulfovibrio onnuriiensis	2583823	S	148	45	193	0.00001
Oleidesulfovibrio alaskensis	58180	S	79	78	157	0.00001
Desulfocurvibacter africanus	873	S	67	6	73	0.00001
Megalodesulfovibrio gigas	879	S	60	6	66	0.00000
Lawsonia intracellularis	29546	S	53	1	54	0.00000
Desulfobaculum bizertense	376490	S	18	0	18	0.00000
Desulfomicrobium orale	132132	S	108	21	129	0.00001
Desulfomicrobium sp. ZS1	2952228	S	37	24	61	0.00000
Desulfomicrobium baculatum	899	S	19	11	30	0.00000
Thermodesulfomicrobium sp. WS	3004129	S	45	4	49	0.00000
Desulfohalobium retbaense	45663	S	56	3	59	0.00000
Geobacter sulfurreducens	35554	S	278	55	333	0.00003
Geobacter sp. FeAm09	2597769	S	133	15	148	0.00001
Geobacter sp. SVR	2495594	S	35	4	39	0.00000
Geobacter sp. DSM 9736	1277350	S	19	1	20	0.00000
Geobacter benzoatilyticus	2815309	S	68	8	76	0.00001
Geobacter metallireducens	28232	S	64	7	71	0.00001
Geobacter pickeringii	345632	S	29	4	33	0.00000
Geomonas oryzisoli	2847992	S	152	51	203	0.00002
Geomonas sp. RF6	2897342	S	70	6	76	0.00001
Geomonas nitrogeniifigens	2847991	S	40	14	54	0.00000
Geomonas paludis	2740185	S	34	10	44	0.00000
Geomonas subterranea	2847989	S	33	10	43	0.00000
Citrifermentans bemidjiense	225194	S	134	40	174	0.00001
Citrifermentans bremense	60035	S	91	29	120	0.00001
Trichlorobacter ammonificans	2916410	S	133	17	150	0.00001
Trichlorobacter lovleyi	313985	S	57	7	64	0.00000
Geotalea uraniireducens	351604	S	86	9	95	0.00001
Geotalea daltonii	1203471	S	33	1	34	0.00000
uncultured Desulfuromonas sp.	181013	S	212	19	231	0.00002
Desulfuromonas sp. AOP6	1566351	S	76	3	79	0.00001
Desulfuromonas sp. DDH964	1823759	S	65	5	70	0.00001
Desulfuromonas versatilis	2802975	S	132	11	143	0.00001
Desulfuromonas soudanensis	1603606	S	40	2	42	0.00000
Desulfuromonas thiophila	57664	S	28	2	30	0.00000
Desulfuromonas acetoxidans	891	S	15	2	17	0.00000
Pelobacter propionicus	29543	S	163	31	194	0.00001
Syntrophotalea carbinolica	19	S	46	2	48	0.00000
Syntrophotalea acetylenica	29542	S	46	12	58	0.00000
Syntrophotalea acetylenivorans	1842532	S	21	4	25	0.00000
Geoalkalibacter halelectricus	2847045	S	51	4	55	0.00000
Geoalkalibacter subterraneus	483547	S	26	13	39	0.00000
uncultured Desulfuromusa sp.	219183	S	25	0	25	0.00000
Desulfosarcina widdelii	947919	S	156	20	176	0.00001
uncultured Desulfosarcina sp.	218289	S	100	19	119	0.00001
Desulfosarcina alkanivorans	571177	S	93	21	114	0.00001
Desulfosarcina ovata	83564	S	56	2	58	0.00000
Desulfosarcina sp. BuS5	933262	S	18	0	18	0.00000
uncultured Desulfobacter sp.	240139	S	201	8	209	0.00002
Desulfobacter postgatei	2293	S	19	2	21	0.00000
Desulforapulum autotrophicum	2296	S	17	0	17	0.00000
Desulfosudis oleivorans	181663	S	160	7	167	0.00001
Desulfonema magnum	45655	S	52	0	52	0.00000
Desulfococcus multivorans	897	S	55	5	60	0.00000
Desulfoluna limicola	2810562	S	97	2	99	0.00001
Desulfatibacillum aliphaticivorans	218208	S	64	1	65	0.00000
uncultured Desulfobulbus sp.	239745	S	231	8	239	0.00002
Desulfobulbus propionicus	894	S	70	3	73	0.00001
Desulfobulbus oralis	1986146	S	40	6	46	0.00000
Desulfurivibrio alkaliphilus	427923	S	78	2	80	0.00001
Desulfolithobacter dissulfuricans	2795293	S	40	1	41	0.00000
Desulfomarina profundi	2772557	S	28	0	28	0.00000
Desulfofustis limnaeus	2740163	S	95	1	96	0.00001
Desulfosediminicola ganghwensis	2569540	S	59	0	59	0.00000
Desulfotalea psychrophila	84980	S	38	0	38	0.00000
Desulfarculus baarsii	453230	S	305	138	443	0.00003
Desulfoglaeba alkanexedens	361111	S	80	1	81	0.00001
Syntrophobacter fumaroxidans	119484	S	47	12	59	0.00000
Desulfomonile tiedjei	2358	S	37	0	37	0.00000
Desulfobacca acetoxidans	60893	S	33	0	33	0.00000
Thermosulfurimonas marina	2047767	S	13	0	13	0.00000
Syntrophus aciditrophicus	316277	S	21	0	21	0.00000
Cloacibacillus porcorum	1197717	S	1796	28	1824	0.00014
Thermanaerovibrio velox	108007	S	47	1	48	0.00000
Thermanaerovibrio acidaminovorans	81462	S	32	1	33	0.00000
Aminomonas paucivorans	81412	S	55	3	58	0.00000
Pyramidobacter piscolens	638849	S	361	84	445	0.00003
Pyramidobacter sp. YE332	3068894	S	222	50	272	0.00002
uncultured Dethiosulfovibrio sp.	185448	S	90	0	90	0.00001
Jonquetella anthropi	428712	S	74	0	74	0.00001
Fretibacterium fastidiosum	651822	S	208	1	209	0.00002
Aminobacterium colombiense	81468	S	10	0	10	0.00000
Aminithiophilus ramosus	3029084	S	87	0	87	0.00001
Thermovirga lienii	336261	S	17	0	17	0.00000
Acetomicrobium mobile	97477	S	16	0	16	0.00000
Treponema brennaborense	81028	S	239	11	250	0.00002
Treponema primitia	88058	S	140	9	149	0.00001
Treponema sp. Marseille-Q4132	2766701	S	10	83	93	0.00001
Treponema peruense	2787628	S	86	2	88	0.00001
Treponema vincentii	69710	S	79	24	103	0.00001
Treponema socranskii	53419	S	67	5	72	0.00001
Treponema parvum	138851	S	40	0	40	0.00000
Treponema denticola	158	S	38	210	248	0.00002
Treponema ruminis	744515	S	19	0	19	0.00000
Treponema succinifaciens	167	S	16	0	16	0.00000
Treponema phagedenis	162	S	16	0	16	0.00000
Brucepastera parasyntrophica	2880008	S	34	1	35	0.00000
Marispirochaeta aestuarii	1963862	S	154	5	159	0.00001
Marispirochaeta sp.	2038653	S	39	1	40	0.00000
Spirochaeta thermophila	154	S	115	2	117	0.00001
Spirochaeta africana	46355	S	37	1	38	0.00000
Sediminispirochaeta smaragdinae	55206	S	58	1	59	0.00000
Salinispira pacifica	1307761	S	13	0	13	0.00000
Thiospirochaeta perfilievii	252967	S	10	0	10	0.00000
uncultured Sphaerochaeta sp.	886478	S	219	46	265	0.00002
Sphaerochaeta globosa	1131703	S	38	24	62	0.00000
Sphaerochaeta associata	1129264	S	23	19	42	0.00000
Sphaerochaeta pleomorpha	1131707	S	17	11	28	0.00000
Parasphaerochaeta coccoides	273376	S	14	0	14	0.00000
Leadbettera azotonutricia	150829	S	90	5	95	0.00001
Breznakiella homolactica	2798577	S	69	5	74	0.00001
Borrelia parkeri	141	S	20	6	26	0.00000
Leptospira santarosai	28183	S	100	130	230	0.00002
Leptospira kmetyi	408139	S	41	17	58	0.00000
Leptospira kobayashii	1917830	S	20	0	20	0.00000
Leptospira biflexa	172	S	14	0	14	0.00000
Turneriella parva	29510	S	140	0	140	0.00001
Brachyspira pilosicoli	52584	S	13	7	20	0.00000
Myxococcus landrumus	2813577	S	95	71	166	0.00001
Myxococcus sp. SDU36	2831967	S	35	57	92	0.00001
Myxococcus hansupus	1297742	S	37	18	55	0.00000
Myxococcus stipitatus	83455	S	28	21	49	0.00000
Myxococcus xanthus	34	S	18	132	150	0.00001
Corallococcus coralloides	184914	S	143	64	207	0.00002
Corallococcus sp. EGB	1521117	S	30	10	40	0.00000
Corallococcus macrosporus	35	S	25	33	58	0.00000
Pyxidicoccus parkwaysis	2813578	S	60	13	73	0.00001
Archangium violaceum	83451	S	99	42	141	0.00001
Archangium gephyra	48	S	91	38	129	0.00001
Stigmatella aurantiaca	41	S	135	34	169	0.00001
Cystobacter fuscus	43	S	30	19	49	0.00000
Melittangium boletus	83453	S	29	17	46	0.00000
Anaeromyxobacter oryzae	2918170	S	79	11	90	0.00001
Anaeromyxobacter sp. Fw109-5	404589	S	40	6	46	0.00000
Anaeromyxobacter paludicola	2918171	S	30	4	34	0.00000
Anaeromyxobacter dehalogenans	161493	S	17	73	90	0.00001
Vulgatibacter incomptus	1391653	S	44	2	46	0.00000
Sorangium cellulosum	56	S	203	83	286	0.00002
Chondromyces crocatus	52	S	118	2	120	0.00001
Polyangium aurulentum	2567896	S	47	1	48	0.00000
Labilithrix luteola	1391654	S	125	1	126	0.00001
Sandaracinus amylolyticus	927083	S	90	3	93	0.00001
Haliangium ochraceum	80816	S	152	6	158	0.00001
Nannocystis poenicansa	2995304	S	145	5	150	0.00001
Geothrix sp. PMB-07	3068640	S	121	12	133	0.00001
Geothrix sp. 21YS21S-2	3068893	S	72	63	135	0.00001
Geothrix sp.	1962974	S	67	11	78	0.00001
Geothrix sp. 21YS21S-4	3068889	S	52	6	58	0.00000
Geothrix oryzae	2927975	S	61	8	69	0.00001
Mesoterricola silvestris	2927979	S	127	114	241	0.00002
Mesoterricola sediminis	2927980	S	116	24	140	0.00001
uncultured Holophaga sp.	188475	S	41	3	44	0.00000
Sulfidibacter corallicola	2818388	S	28	0	28	0.00000
Granulicella sp. 5B5	1617967	S	57	5	62	0.00000
Granulicella sp. WH15	2602070	S	17	1	18	0.00000
Granulicella mallensis	940614	S	37	3	40	0.00000
Granulicella tundricola	940615	S	11	0	11	0.00000
Edaphobacter sp. 12200R-103	2703788	S	47	2	49	0.00000
Edaphobacter sp. 4G125	2763071	S	15	0	15	0.00000
Edaphobacter lichenicola	2051959	S	28	3	31	0.00000
Terriglobus roseus	392734	S	38	2	40	0.00000
Terriglobus saanensis	870903	S	21	0	21	0.00000
Terriglobus albidus	1592106	S	13	0	13	0.00000
Occallatibacter riparius	1002689	S	72	2	74	0.00001
Acidobacterium capsulatum	33075	S	66	4	70	0.00001
Candidatus Koribacter versatilis	658062	S	27	1	28	0.00000
Alloacidobacterium dinghuense	2763107	S	22	0	22	0.00000
Paludibaculum fermentans	1473598	S	50	38	88	0.00001
uncultured Paludibaculum sp.	1765020	S	49	38	87	0.00001
Luteitalea pratensis	1855912	S	67	1	68	0.00001
Luteitalea sp. TBR-22	2802971	S	67	3	70	0.00001
Campylobacter coli	195	S	265	30	295	0.00002
Campylobacter jejuni	197	S	194	171	365	0.00003
Campylobacter sp. RM16187	1660063	S	58	1	59	0.00000
Campylobacter fetus	196	S	37	4	41	0.00000
Campylobacter gracilis	824	S	36	0	36	0.00000
Campylobacter insulaenigrae	260714	S	25	0	25	0.00000
Campylobacter concisus	199	S	24	0	24	0.00000
Campylobacter showae	204	S	16	0	16	0.00000
Campylobacter pinnipediorum	1965231	S	15	0	15	0.00000
Campylobacter lari	201	S	14	0	14	0.00000
Campylobacter rectus	203	S	11	0	11	0.00000
Malaciobacter molluscorum	1032072	S	33	16	49	0.00000
Malaciobacter halophilus	197482	S	12	5	17	0.00000
Malaciobacter marinus	505249	S	11	6	17	0.00000
Sulfurospirillum diekertiae	1854492	S	14	84	98	0.00001
Nitratifractor salsuginis	269261	S	57	0	57	0.00000
Sulfurovum sp. NBC37-1	387093	S	13	1	14	0.00000
Sulfurovum lithotrophicum	206403	S	12	1	13	0.00000
Sulfurovum mangrovi	2893889	S	11	0	11	0.00000
Helicobacter pylori	210	S	31	4	35	0.00000
Helicobacter pullorum	35818	S	11	3	14	0.00000
Wolinella succinogenes	844	S	26	3	29	0.00000
Sulfurimonas sp. HSL-3221	2894755	S	17	7	24	0.00000
Hydrogenimonas urashimensis	2740515	S	39	0	39	0.00000
Hydrogenimonas cancrithermarum	2993563	S	15	0	15	0.00000
Sneathia vaginalis	187101	S	133	67	200	0.00002
Leptotrichia wadei	157687	S	14	26	40	0.00000
Sebaldella termitidis	826	S	11	3	14	0.00000
Fusobacterium pseudoperiodonticum	2663009	S	22	28	50	0.00000
Fusobacterium hominis	2764326	S	15	4	19	0.00000
Haliovirga abyssi	2996794	S	14	0	14	0.00000
Bdellovibrio bacteriovorus	959	S	190	17	207	0.00002
Bdellovibrio sp. KM01	2748865	S	13	0	13	0.00000
Micavibrio aeruginosavorus	349221	S	54	20	74	0.00001
Fluviispira sanaruensis	2493639	S	73	0	73	0.00001
Bacteriovorax stolpii	960	S	42	0	42	0.00000
Halobacteriovorax marinus	97084	S	17	0	17	0.00000
